County of Santa Barbara,,,,,,,,,,,,
Daily Rainfall Record - through 08-31-2020,,,,,,,,,,,,
,,,,,,,,,,,,
#421 - Figueroa Mtn,,,,,,,,,,,,
"Lat 34-44-04, Long 120-00-25, Elev 3250 ft",,,,,,,,,,,,
,,,,,,,,,,,,
Daily Rainfall (in inches) recorded as of 8am for the previous 24 hours (PST),,,,,,,,,,,,
"Codes: PR = Preliminary data,  E = Estimated from nearby gauge",,,,,,,,,,,,
,,,,,,,,,,,,
station id,water year,year,month,day,daily rain,code,,,,,,
421,1992,1992,1,3,0.60,,,,,,,
421,1992,1992,1,4,0.10,,,,,,,
421,1992,1992,1,5,2.50,,,,,,,
421,1992,1992,1,6,0.10,,,,,,,
421,1992,1992,1,7,0.40,,,,,,,
421,1992,1992,2,6,0.40,,,,,,,
421,1992,1992,2,7,0.20,,,,,,,
421,1992,1992,2,10,2.00,,,,,,,
421,1992,1992,2,11,2.80,,,,,,,
421,1992,1992,2,12,2.50,,,,,,,
421,1992,1992,2,13,1.30,,,,,,,
421,1992,1992,2,14,0.10,,,,,,,
421,1992,1992,2,15,1.80,,,,,,,
421,1992,1992,2,16,0.30,,,,,,,
421,1992,1992,2,17,0.10,,,,,,,
421,1992,1992,2,20,0.10,,,,,,,
421,1992,1992,3,2,0.30,,,,,,,
421,1992,1992,3,3,0.40,,,,,,,
421,1992,1992,3,4,0.10,,,,,,,
421,1992,1992,3,6,1.50,,,,,,,
421,1992,1992,3,7,0.20,,,,,,,
421,1992,1992,3,15,0.10,,,,,,,
421,1992,1992,3,20,0.20,,,,,,,
421,1992,1992,3,21,0.10,,,,,,,
421,1992,1992,3,22,0.40,,,,,,,
421,1992,1992,3,23,0.80,,,,,,,
421,1992,1992,3,26,0.10,,,,,,,
421,1992,1992,3,27,0.60,,,,,,,
421,1992,1992,3,30,0.10,,,,,,,
421,1992,1992,3,31,0.30,,,,,,,
421,1992,1992,5,3,0.10,,,,,,,
421,1992,1992,5,8,0.10,,,,,,,
421,1992,1992,7,8,0.30,,,,,,,
421,1992,1992,7,9,0.40,,,,,,,
421,1993,1992,10,22,0.10,,,,,,,
421,1993,1992,10,24,0.10,,,,,,,
421,1993,1992,10,29,0.20,,,,,,,
421,1993,1992,10,30,2.00,,,,,,,
421,1993,1992,12,2,0.10,,,,,,,
421,1993,1992,12,3,0.30,,,,,,,
421,1993,1992,12,5,1.90,,,,,,,
421,1993,1992,12,6,0.80,,,,,,,
421,1993,1992,12,7,0.10,,,,,,,
421,1993,1992,12,9,0.40,,,,,,,
421,1993,1992,12,10,0.10,,,,,,,
421,1993,1992,12,11,0.10,,,,,,,
421,1993,1992,12,15,0.30,,,,,,,
421,1993,1992,12,26,0.90,,,,,,,
421,1993,1992,12,27,1.60,,,,,,,
421,1993,1992,12,28,0.10,,,,,,,
421,1993,1992,12,30,1.00,,,,,,,
421,1993,1993,1,6,1.50,,,,,,,
421,1993,1993,1,7,1.10,,,,,,,
421,1993,1993,1,8,0.40,,,,,,,
421,1993,1993,1,9,0.10,,,,,,,
421,1993,1993,1,10,0.30,,,,,,,
421,1993,1993,1,12,0.50,,,,,,,
421,1993,1993,1,13,3.50,,,,,,,
421,1993,1993,1,14,0.10,,,,,,,
421,1993,1993,1,15,0.30,,,,,,,
421,1993,1993,1,16,0.20,,,,,,,
421,1993,1993,1,17,2.10,,,,,,,
421,1993,1993,1,18,0.40,,,,,,,
421,1993,1993,1,20,0.10,,,,,,,
421,1993,1993,2,6,0.10,,,,,,,
421,1993,1993,2,7,2.40,,,,,,,
421,1993,1993,2,10,0.10,,,,,,,
421,1993,1993,2,17,0.10,,,,,,,
421,1993,1993,2,18,1.10,,,,,,,
421,1993,1993,2,19,2.10,,,,,,,
421,1993,1993,2,20,0.90,,,,,,,
421,1993,1993,2,21,0.10,,,,,,,
421,1993,1993,2,22,0.60,,,,,,,
421,1993,1993,2,23,0.50,,,,,,,
421,1993,1993,2,24,0.10,,,,,,,
421,1993,1993,2,25,0.20,,,,,,,
421,1993,1993,2,26,0.70,,,,,,,
421,1993,1993,2,27,0.30,,,,,,,
421,1993,1993,3,25,1.80,,,,,,,
421,1993,1993,3,26,3.40,,,,,,,
421,1993,1993,3,29,1.70,,,,,,,
421,1993,1993,4,18,0.10,,,,,,,
421,1993,1993,6,4,0.70,,,,,,,
421,1994,1993,10,11,0.16,,,,,,,
421,1994,1993,11,11,0.80,,,,,,,
421,1994,1993,11,12,0.08,,,,,,,
421,1994,1993,11,22,0.04,,,,,,,
421,1994,1993,11,30,0.80,,,,,,,
421,1994,1993,12,12,1.40,,,,,,,
421,1994,1993,12,15,0.70,,,,,,,
421,1994,1994,1,24,0.70,,,,,,,
421,1994,1994,1,25,1.10,,,,,,,
421,1994,1994,1,26,0.10,,,,,,,
421,1994,1994,2,4,0.90,,,,,,,
421,1994,1994,2,7,0.60,,,,,,,
421,1994,1994,2,8,1.00,,,,,,,
421,1994,1994,2,17,1.20,,,,,,,
421,1994,1994,2,18,0.20,,,,,,,
421,1994,1994,2,19,0.10,,,,,,,
421,1994,1994,2,20,1.70,,,,,,,
421,1994,1994,3,6,1.40,,,,,,,
421,1994,1994,3,19,0.40,,,,,,,
421,1994,1994,3,25,1.10,,,,,,,
421,1994,1994,4,9,0.20,,,,,,,
421,1994,1994,4,24,0.20,,,,,,,
421,1994,1994,4,26,0.80,,,,,,,
421,1994,1994,4,28,0.10,,,,,,,
421,1994,1994,5,7,0.20,,,,,,,
421,1994,1994,5,8,0.50,,,,,,,
421,1994,1994,5,17,0.10,,,,,,,
421,1994,1994,5,18,1.30,,,,,,,
421,1994,1994,5,19,0.30,,,,,,,
421,1995,1994,10,4,0.10,,,,,,,
421,1995,1994,10,5,0.60,,,,,,,
421,1995,1994,11,8,0.30,,,,,,,
421,1995,1994,11,10,1.00,,,,,,,
421,1995,1994,11,16,0.20,,,,,,,
421,1995,1994,11,18,0.10,,,,,,,
421,1995,1994,11,26,0.40,,,,,,,
421,1995,1994,12,13,0.50,,,,,,,
421,1995,1994,12,15,0.10,,,,,,,
421,1995,1994,12,25,0.90,,,,,,,
421,1995,1994,12,29,0.10,,,,,,,
421,1995,1995,1,3,0.70,,,,,,,
421,1995,1995,1,4,0.40,,,,,,,
421,1995,1995,1,5,2.80,,,,,,,
421,1995,1995,1,6,0.10,,,,,,,
421,1995,1995,1,7,0.90,,,,,,,
421,1995,1995,1,9,1.00,,,,,,,
421,1995,1995,1,10,3.90,,,,,,,
421,1995,1995,1,11,1.50,,,,,,,
421,1995,1995,1,12,0.50,,,,,,,
421,1995,1995,1,14,0.20,,,,,,,
421,1995,1995,1,15,0.70,,,,,,,
421,1995,1995,1,16,0.30,,,,,,,
421,1995,1995,1,17,0.10,,,,,,,
421,1995,1995,1,21,0.70,,,,,,,
421,1995,1995,1,23,0.30,,,,,,,
421,1995,1995,1,24,2.30,,,,,,,
421,1995,1995,1,25,3.10,,,,,,,
421,1995,1995,1,26,0.50,,,,,,,
421,1995,1995,2,8,0.40,,,,,,,
421,1995,1995,2,9,0.80,,,,,,,
421,1995,1995,2,14,1.90,,,,,,,
421,1995,1995,2,27,0.10,,,,,,,
421,1995,1995,3,1,0.20,,,,,,,
421,1995,1995,3,2,0.10,,,,,,,
421,1995,1995,3,3,0.30,,,,,,,
421,1995,1995,3,4,0.40,,,,,,,
421,1995,1995,3,5,1.10,,,,,,,
421,1995,1995,3,6,2.00,,,,,,,
421,1995,1995,3,10,0.10,,,,,,,
421,1995,1995,3,11,3.60,,,,,,,
421,1995,1995,3,12,0.90,,,,,,,
421,1995,1995,3,21,1.30,,,,,,,
421,1995,1995,3,22,0.20,,,,,,,
421,1995,1995,3,23,2.00,,,,,,,
421,1995,1995,4,14,0.10,,,,,,,
421,1995,1995,4,16,0.20,,,,,,,
421,1995,1995,4,17,0.10,,,,,,,
421,1995,1995,4,18,0.10,,,,,,,
421,1995,1995,4,19,0.10,,,,,,,
421,1995,1995,5,7,0.20,,,,,,,
421,1995,1995,5,15,0.60,,,,,,,
421,1995,1995,5,16,1.00,,,,,,,
421,1995,1995,6,16,0.70,,,,,,,
421,1995,1995,6,17,0.10,,,,,,,
421,1996,1995,11,1,0.20,,,,,,,
421,1996,1995,12,12,0.10,,,,,,,
421,1996,1995,12,13,0.90,,,,,,,
421,1996,1995,12,14,0.20,,,,,,,
421,1996,1995,12,23,0.50,,,,,,,
421,1996,1995,12,24,0.10,,,,,,,
421,1996,1996,1,17,1.40,,,,,,,
421,1996,1996,1,19,0.50,,,,,,,
421,1996,1996,1,22,0.40,,,,,,,
421,1996,1996,1,25,0.80,,,,,,,
421,1996,1996,1,28,0.50,,,,,,,
421,1996,1996,1,31,0.30,,,,,,,
421,1996,1996,2,1,1.70,,,,,,,
421,1996,1996,2,3,0.70,,,,,,,
421,1996,1996,2,4,0.20,,,,,,,
421,1996,1996,2,5,0.50,,,,,,,
421,1996,1996,2,6,0.90,,,,,,,
421,1996,1996,2,16,0.30,,,,,,,
421,1996,1996,2,19,0.10,,,,,,,
421,1996,1996,2,20,4.70,,,,,,,
421,1996,1996,2,21,1.40,,,,,,,
421,1996,1996,2,22,0.70,,,,,,,
421,1996,1996,2,26,0.30,,,,,,,
421,1996,1996,2,28,0.30,,,,,,,
421,1996,1996,2,29,0.10,,,,,,,
421,1996,1996,3,4,0.20,,,,,,,
421,1996,1996,3,5,0.70,,,,,,,
421,1996,1996,3,6,0.10,,,,,,,
421,1996,1996,3,13,1.70,,,,,,,
421,1996,1996,3,14,0.20,,,,,,,
421,1996,1996,3,28,0.10,,,,,,,
421,1996,1996,3,29,0.10,,,,,,,
421,1996,1996,4,2,0.60,,,,,,,
421,1996,1996,4,16,0.20,,,,,,,
421,1996,1996,4,17,0.40,,,,,,,
421,1996,1996,4,18,0.50,,,,,,,
421,1996,1996,5,16,0.60,,,,,,,
421,1996,1996,5,17,0.20,,,,,,,
421,1996,1996,6,26,0.10,,,,,,,
421,1997,1996,10,30,2.36,P73,,,,,,
421,1997,1996,10,31,0.04,P73,,,,,,
421,1997,1996,11,17,0.16,P73,,,,,,
421,1997,1996,11,18,0.28,P73,,,,,,
421,1997,1996,11,20,0.20,P73,,,,,,
421,1997,1996,11,21,1.10,P73,,,,,,
421,1997,1996,11,22,1.42,P73,,,,,,
421,1997,1996,11,23,0.35,P73,,,,,,
421,1997,1996,12,6,0.04,P73,,,,,,
421,1997,1996,12,10,1.34,P73,,,,,,
421,1997,1996,12,11,1.89,P73,,,,,,
421,1997,1996,12,12,0.71,P73,,,,,,
421,1997,1996,12,13,0.16,P73,,,,,,
421,1997,1996,12,22,1.61,P73,,,,,,
421,1997,1996,12,23,0.04,P73,,,,,,
421,1997,1996,12,27,0.20,P73,,,,,,
421,1997,1996,12,28,0.12,P73,,,,,,
421,1997,1996,12,30,0.04,P73,,,,,,
421,1997,1996,12,31,0.16,P73,,,,,,
421,1997,1997,1,2,1.18,P73,,,,,,
421,1997,1997,1,3,0.71,P73,,,,,,
421,1997,1997,1,5,0.08,P73,,,,,,
421,1997,1997,1,13,1.02,P73,,,,,,
421,1997,1997,1,14,0.08,P73,,,,,,
421,1997,1997,1,15,0.83,P73,,,,,,
421,1997,1997,1,16,0.35,P73,,,,,,
421,1997,1997,1,20,0.75,P73,,,,,,
421,1997,1997,1,21,0.04,P73,,,,,,
421,1997,1997,1,22,0.31,P73,,,,,,
421,1997,1997,1,23,0.55,P73,,,,,,
421,1997,1997,1,24,0.04,P73,,,,,,
421,1997,1997,1,26,0.39,P73,,,,,,
421,1997,1997,1,27,0.43,P73,,,,,,
421,1997,1997,2,11,0.28,P73,,,,,,
421,1997,1997,2,18,0.16,P73,,,,,,
421,1997,1997,2,28,0.04,P73,,,,,,
421,1997,1997,7,23,0.04,P73,,,,,,
421,1998,1997,11,11,1.38,P73,,,,,,
421,1998,1997,11,12,0.16,P73,,,,,,
421,1998,1997,11,13,0.04,P73,,,,,,
421,1998,1997,11,14,0.39,P73,,,,,,
421,1998,1997,11,16,0.31,P73,,,,,,
421,1998,1997,11,20,0.08,P73,,,,,,
421,1998,1997,11,21,0.35,P73,,,,,,
421,1998,1997,11,26,0.83,P73,,,,,,
421,1998,1997,11,27,0.67,P73,,,,,,
421,1998,1997,11,30,0.79,P73,,,,,,
421,1998,1997,12,1,0.28,P73,,,,,,
421,1998,1997,12,5,0.63,P73,,,,,,
421,1998,1997,12,6,3.58,P73,,,,,,
421,1998,1997,12,15,0.04,P73,,,,,,
421,1998,1997,12,19,0.63,P73,,,,,,
421,1998,1998,1,3,0.28,P73,,,,,,
421,1998,1998,1,4,0.12,P73,,,,,,
421,1998,1998,1,5,0.59,P73,,,,,,
421,1998,1998,1,10,1.77,P73,,,,,,
421,1998,1998,1,11,0.04,P73,,,,,,
421,1998,1998,1,12,0.04,P73,,,,,,
421,1998,1998,1,13,0.31,P73,,,,,,
421,1998,1998,1,15,0.20,P73,,,,,,
421,1998,1998,1,16,0.71,P73,,,,,,
421,1998,1998,1,19,0.75,P73,,,,,,
421,1998,1998,1,20,0.04,P73,,,,,,
421,1998,1998,1,29,0.94,P73,,,,,,
421,1998,1998,1,30,0.08,P73,,,,,,
421,1998,1998,1,31,0.08,P73,,,,,,
421,1998,1998,2,1,0.28,P73,,,,,,
421,1998,1998,2,2,2.52,P73,,,,,,
421,1998,1998,2,3,3.39,P73,,,,,,
421,1998,1998,2,4,1.89,P73,,,,,,
421,1998,1998,2,6,0.71,P73,,,,,,
421,1998,1998,2,7,0.79,P73,,,,,,
421,1998,1998,2,8,1.34,P73,,,,,,
421,1998,1998,2,9,0.47,P73,,,,,,
421,1998,1998,2,11,0.04,P73,,,,,,
421,1998,1998,2,13,0.08,P73,,,,,,
421,1998,1998,2,14,0.47,P73,,,,,,
421,1998,1998,2,15,0.87,P73,,,,,,
421,1998,1998,2,17,0.75,P73,,,,,,
421,1998,1998,2,18,0.04,P73,,,,,,
421,1998,1998,2,20,0.47,P73,,,,,,
421,1998,1998,2,21,0.04,P73,,,,,,
421,1998,1998,2,22,1.02,P73,,,,,,
421,1998,1998,2,23,1.38,P73,,,,,,
421,1998,1998,2,24,0.75,P73,,,,,,
421,1998,1998,3,6,0.67,P73,,,,,,
421,1998,1998,3,14,0.63,P73,,,,,,
421,1998,1998,3,25,3.39,P73,,,,,,
421,1998,1998,3,26,0.12,P73,,,,,,
421,1998,1998,3,28,0.35,P73,,,,,,
421,1998,1998,3,29,0.39,P73,,,,,,
421,1998,1998,4,1,0.87,P73,,,,,,
421,1998,1998,4,2,0.71,P73,,,,,,
421,1998,1998,4,4,0.71,P73,,,,,,
421,1998,1998,4,7,0.04,P73,,,,,,
421,1998,1998,4,11,0.04,P73,,,,,,
421,1998,1998,4,12,0.75,P73,,,,,,
421,1998,1998,4,14,0.04,P73,,,,,,
421,1998,1998,4,16,0.04,P73,,,,,,
421,1998,1998,5,2,0.20,P73,,,,,,
421,1998,1998,5,3,0.55,P73,,,,,,
421,1998,1998,5,4,0.04,P73,,,,,,
421,1998,1998,5,5,0.35,P73,,,,,,
421,1998,1998,5,6,0.43,P73,,,,,,
421,1998,1998,5,7,0.04,P73,,,,,,
421,1998,1998,5,8,0.31,P73,,,,,,
421,1998,1998,5,12,0.28,P73,,,,,,
421,1998,1998,5,13,1.18,P73,,,,,,
421,1998,1998,5,16,0.04,P73,,,,,,
421,1998,1998,5,29,0.28,P73,,,,,,
421,1999,1998,9,3,0.08,P73,,,,,,
421,1999,1998,9,4,0.24,P73,,,,,,
421,1999,1998,9,5,0.59,P73,,,,,,
421,1999,1998,9,6,0.04,P73,,,,,,
421,1999,1998,10,25,0.16,P73,,,,,,
421,1999,1998,11,8,0.47,P73,,,,,,
421,1999,1998,11,11,0.16,P73,,,,,,
421,1999,1998,11,12,0.08,P73,,,,,,
421,1999,1998,11,24,0.04,P73,,,,,,
421,1999,1998,11,28,0.51,P73,,,,,,
421,1999,1998,11,29,0.08,P73,,,,,,
421,1999,1998,11,30,0.04,P73,,,,,,
421,1999,1998,12,1,0.63,P73,,,,,,
421,1999,1998,12,2,0.28,P73,,,,,,
421,1999,1998,12,4,0.20,P73,,,,,,
421,1999,1998,12,6,0.24,P73,,,,,,
421,1999,1998,12,21,0.04,P73,,,,,,
421,1999,1999,1,20,0.87,P73,,,,,,
421,1999,1999,1,21,0.28,P73,,,,,,
421,1999,1999,1,24,0.43,P73,,,,,,
421,1999,1999,1,25,0.20,P73,,,,,,
421,1999,1999,1,27,0.35,P73,,,,,,
421,1999,1999,1,28,0.20,P73,,,,,,
421,1999,1999,1,31,0.94,P73,,,,,,
421,1999,1999,2,1,0.12,P73,,,,,,
421,1999,1999,2,6,0.12,P73,,,,,,
421,1999,1999,2,7,0.08,P73,,,,,,
421,1999,1999,2,8,0.20,P73,,,,,,
421,1999,1999,2,9,0.55,P73,,,,,,
421,1999,1999,2,10,1.14,P73,,,,,,
421,1999,1999,2,21,0.04,P73,,,,,,
421,1999,1999,2,26,0.04,P73,,,,,,
421,1999,1999,3,9,0.12,P73,,,,,,
421,1999,1999,3,10,0.04,P73,,,,,,
421,1999,1999,3,11,0.20,P73,,,,,,
421,1999,1999,3,15,0.71,P73,,,,,,
421,1999,1999,3,16,1.22,P73,,,,,,
421,1999,1999,3,18,0.04,P73,,,,,,
421,1999,1999,3,20,1.38,P73,,,,,,
421,1999,1999,3,21,0.24,P73,,,,,,
421,1999,1999,3,25,0.31,P73,,,,,,
421,1999,1999,3,26,1.02,P73,,,,,,
421,1999,1999,3,31,0.04,P73,,,,,,
421,1999,1999,4,6,0.47,P73,,,,,,
421,1999,1999,4,7,0.32,P73,,,,,,
421,1999,1999,4,9,0.28,P73,,,,,,
421,1999,1999,4,10,0.04,P73,,,,,,
421,1999,1999,4,11,0.08,P73,,,,,,
421,1999,1999,4,12,1.14,P73,,,,,,
421,1999,1999,4,30,0.00,,,,,,,
421,1999,1999,6,3,0.08,E73,,,,,,
421,1999,1999,7,13,0.47,E73,,,,,,
421,1999,1999,8,27,0.12,E73,,,,,,
421,2000,1999,9,22,0.00,,,,,,,
421,2000,1999,11,8,1.18,E73,,,,,,
421,2000,1999,11,17,0.28,E73,,,,,,
421,2000,1999,11,20,0.20,E73,,,,,,
421,2000,2000,1,17,0.00,,,,,,,
421,2000,2000,1,18,0.28,,,,,,,
421,2000,2000,1,19,0.12,E73,,,,,,
421,2000,2000,1,24,0.51,E73,,,,,,
421,2000,2000,1,25,0.98,E73,,,,,,
421,2000,2000,1,26,0.04,E73,,,,,,
421,2000,2000,1,31,0.16,E73,,,,,,
421,2000,2000,2,4,0.20,E73,,,,,,
421,2000,2000,2,10,0.16,E73,,,,,,
421,2000,2000,2,11,0.87,E73,,,,,,
421,2000,2000,2,12,1.02,E73,,,,,,
421,2000,2000,2,13,0.16,E73,,,,,,
421,2000,2000,2,14,0.67,E73,,,,,,
421,2000,2000,2,15,0.35,E73,,,,,,
421,2000,2000,2,16,0.12,E73,,,,,,
421,2000,2000,2,17,0.28,E73,,,,,,
421,2000,2000,2,20,0.28,E73,,,,,,
421,2000,2000,2,21,1.85,E73,,,,,,
421,2000,2000,2,22,0.87,E73,,,,,,
421,2000,2000,2,23,0.87,E73,,,,,,
421,2000,2000,2,24,0.35,E73,,,,,,
421,2000,2000,2,25,0.08,E73,,,,,,
421,2000,2000,2,27,0.51,,,,,,,
421,2000,2000,2,28,0.31,,,,,,,
421,2000,2000,3,4,0.12,,,,,,,
421,2000,2000,3,5,0.47,,,,,,,
421,2000,2000,3,6,0.31,,,,,,,
421,2000,2000,3,7,0.12,,,,,,,
421,2000,2000,3,8,0.51,,,,,,,
421,2000,2000,3,9,0.04,,,,,,,
421,2000,2000,4,15,0.51,E73,,,,,,
421,2000,2000,4,17,0.83,E73,,,,,,
421,2000,2000,4,18,1.97,E73,,,,,,
421,2000,2000,6,8,0.00,,,,,,,
421,2000,2000,6,9,0.04,,,,,,,
421,2001,2000,10,11,0.94,,,,,,,
421,2001,2000,10,12,0.08,,,,,,,
421,2001,2000,10,27,1.69,E73,,,,,,
421,2001,2000,10,29,0.24,E73,,,,,,
421,2001,2000,10,30,0.43,E73,,,,,,
421,2001,2000,12,7,0.08,E73,,,,,,
421,2001,2000,12,14,0.00,,,,,,,
421,2001,2001,1,8,0.43,E73,,,,,,
421,2001,2001,1,9,0.16,E73,,,,,,
421,2001,2001,1,11,2.13,E73,,,,,,
421,2001,2001,1,12,1.30,E73,,,,,,
421,2001,2001,1,13,0.24,E73,,,,,,
421,2001,2001,1,24,0.98,E73,,,,,,
421,2001,2001,1,25,0.31,E73,,,,,,
421,2001,2001,1,26,0.55,E73,,,,,,
421,2001,2001,1,27,0.20,E73,,,,,,
421,2001,2001,2,10,0.39,,,,,,,
421,2001,2001,2,11,0.71,,,,,,,
421,2001,2001,2,12,1.18,,,,,,,
421,2001,2001,2,13,0.39,,,,,,,
421,2001,2001,2,14,0.12,E73,,,,,,
421,2001,2001,2,19,0.22,P233,,,,,,
421,2001,2001,2,20,0.22,P233,,,,,,
421,2001,2001,2,21,0.04,E73,,,,,,
421,2001,2001,2,23,0.28,S73,,,,,,
421,2001,2001,2,24,0.16,S73,,,,,,
421,2001,2001,2,25,0.35,S73,,,,,,
421,2001,2001,2,26,0.00,S73,,,,,,
421,2001,2001,2,27,0.12,S73,,,,,,
421,2001,2001,3,1,0.00,,,,,,,
421,2001,2001,3,5,3.39,E73,,,,,,
421,2001,2001,3,6,1.61,E73,,,,,,
421,2001,2001,3,7,0.12,E73,,,,,,
421,2001,2001,4,5,0.24,E73,,,,,,
421,2001,2001,4,7,1.46,E73,,,,,,
421,2001,2001,4,8,0.16,E73,,,,,,
421,2001,2001,4,10,0.00,,,,,,,
421,2001,2001,4,21,0.63,73,,,,,,
421,2002,2001,9,1,0.00,,,,,,,
421,2002,2001,10,30,0.24,E73,,,,,,
421,2002,2001,10,31,0.87,E73,,,,,,
421,2002,2001,11,11,0.16,E73,,,,,,
421,2002,2001,11,13,1.22,E73,,,,,,
421,2002,2001,11,24,0.04,E73,,,,,,
421,2002,2001,11,25,1.46,E73,,,,,,
421,2002,2001,11,29,0.31,E73,,,,,,
421,2002,2001,11,30,0.20,E73,,,,,,
421,2002,2001,12,3,0.39,E73,,,,,,
421,2002,2001,12,14,0.12,E73,,,,,,
421,2002,2001,12,20,0.08,E76,,,,,,
421,2002,2001,12,21,0.39,P,,,,,,
421,2002,2001,12,29,0.44,E2595,,,,,,
421,2002,2001,12,30,0.08,P2595,,,,,,
421,2002,2001,12,31,0.39,P2595,,,,,,
421,2002,2002,1,3,0.16,E73,,,,,,
421,2002,2002,1,27,0.12,E73,,,,,,
421,2002,2002,1,28,0.55,E73,,,,,,
421,2002,2002,2,17,0.20,E73,,,,,,
421,2002,2002,2,18,0.08,E73,,,,,,
421,2002,2002,3,7,0.51,E73,,,,,,
421,2002,2002,3,8,0.31,E73,,,,,,
421,2002,2002,3,18,0.35,S73,,,,,,
421,2002,2002,3,23,0.16,E73,,,,,,
421,2002,2002,3,24,0.24,E73,,,,,,
421,2002,2002,4,26,0.04,E73,,,,,,
421,2002,2002,4,27,0.12,E73,,,,,,
421,2002,2002,5,20,0.04,E73,,,,,,
421,2002,2002,5,21,0.28,E73,,,,,,
421,2003,2002,9,29,0.00,E73,,,,,,
421,2003,2002,11,7,0.12,E73,,,,,,
421,2003,2002,11,8,2.05,E73,,,,,,
421,2003,2002,11,9,2.80,E73,,,,,,
421,2003,2002,11,10,0.35,E73,,,,,,
421,2003,2002,12,1,0.75,E73,,,,,,
421,2003,2002,12,7,0.00,E73,,,,,,
421,2003,2002,12,15,0.04,E73,,,,,,
421,2003,2002,12,17,1.73,E73,,,,,,
421,2003,2002,12,18,0.16,E73,,,,,,
421,2003,2002,12,20,1.54,E73,,,,,,
421,2003,2002,12,21,0.08,E73,,,,,,
421,2003,2002,12,22,0.67,E73,,,,,,
421,2003,2002,12,29,0.75,E73,,,,,,
421,2003,2002,12,31,0.08,E73,,,,,,
421,2003,2003,1,1,0.08,E73,,,,,,
421,2003,2003,2,11,0.51,E73,,,,,,
421,2003,2003,2,12,0.31,E73,,,,,,
421,2003,2003,2,13,0.94,E73,,,,,,
421,2003,2003,2,14,0.24,E73,,,,,,
421,2003,2003,2,16,0.04,E73,,,,,,
421,2003,2003,2,20,0.04,E73,,,,,,
421,2003,2003,2,25,0.63,E73,,,,,,
421,2003,2003,2,27,0.35,E73,,,,,,
421,2003,2003,3,4,0.04,E73,,,,,,
421,2003,2003,3,5,0.08,E73,,,,,,
421,2003,2003,3,15,1.42,E73,,,,,,
421,2003,2003,3,16,0.35,E73,,,,,,
421,2003,2003,4,5,0.12,E73,,,,,,
421,2003,2003,4,13,0.16,E73,,,,,,
421,2003,2003,4,14,1.10,E73,,,,,,
421,2003,2003,4,15,0.24,E73,,,,,,
421,2003,2003,4,25,0.08,E73,,,,,,
421,2003,2003,4,28,0.12,E73,,,,,,
421,2003,2003,4,29,0.00,E73,,,,,,
421,2003,2003,5,3,1.06,E73,,,,,,
421,2003,2003,5,4,0.98,E73,,,,,,
421,2003,2003,6,10,0.00,E73,,,,,,
421,2004,2003,11,1,0.79,E73,,,,,,
421,2004,2003,11,3,0.08,E73,,,,,,
421,2004,2003,11,4,0.08,E73,,,,,,
421,2004,2003,11,9,0.91,E73,,,,,,
421,2004,2003,11,13,0.55,E73,,,,,,
421,2004,2003,12,7,0.04,E73,,,,,,
421,2004,2003,12,8,0.08,E73,,,,,,
421,2004,2003,12,11,0.08,E73,,,,,,
421,2004,2003,12,15,0.24,E73,,,,,,
421,2004,2003,12,21,0.16,E73,,,,,,
421,2004,2003,12,23,0.04,E73,,,,,,
421,2004,2003,12,24,0.12,E73,,,,,,
421,2004,2003,12,25,0.24,E73,,,,,,
421,2004,2003,12,26,0.98,E73,,,,,,
421,2004,2004,1,2,0.35,E73,,,,,,
421,2004,2004,1,3,0.20,E73,,,,,,
421,2004,2004,1,25,0.04,E73,,,,,,
421,2004,2004,1,28,0.16,E73,,,,,,
421,2004,2004,2,3,0.55,E73,,,,,,
421,2004,2004,2,18,0.28,E73,,,,,,
421,2004,2004,2,19,0.79,E73,,,,,,
421,2004,2004,2,21,0.35,E73,,,,,,
421,2004,2004,2,22,0.24,E73,,,,,,
421,2004,2004,2,23,0.83,E73,,,,,,
421,2004,2004,2,26,1.85,E73,,,,,,
421,2004,2004,2,27,0.04,E73,,,,,,
421,2004,2004,2,28,0.04,E73,,,,,,
421,2004,2004,3,2,0.43,E73,,,,,,
421,2004,2004,3,26,0.12,E73,,,,,,
421,2005,2004,10,17,1.26,E73,,,,,,
421,2005,2004,10,18,0.51,E73,,,,,,
421,2005,2004,10,19,0.20,E73,,,,,,
421,2005,2004,10,20,2.48,E73,,,,,,
421,2005,2004,10,21,0.51,E73,,,,,,
421,2005,2004,10,27,1.38,E73,,,,,,
421,2005,2004,10,28,0.04,E73,,,,,,
421,2005,2004,11,4,0.00,E73,,,,,,
421,2005,2004,11,5,0.08,E73,,,,,,
421,2005,2004,11,8,0.59,E73,,,,,,
421,2005,2004,11,28,0.12,E73,,,,,,
421,2005,2004,12,5,0.04,E73,,,,,,
421,2005,2004,12,6,0.00,E73,,,,,,
421,2005,2004,12,7,0.04,E73,,,,,,
421,2005,2004,12,8,0.12,E73,,,,,,
421,2005,2004,12,27,0.00,E73,,,,,,
421,2005,2004,12,28,3.74,E73,,,,,,
421,2005,2004,12,29,0.79,E73,,,,,,
421,2005,2004,12,30,0.20,E73,,,,,,
421,2005,2004,12,31,1.85,E73,,,,,,
421,2005,2005,1,1,0.04,E73,,,,,,
421,2005,2005,1,2,0.04,E73,,,,,,
421,2005,2005,1,3,2.01,E73,,,,,,
421,2005,2005,1,4,0.16,E73,,,,,,
